id,producer_id,name,name_short,variant_name,variant_name_short,model_name,erp_product_id,shop_id,shop_variant_id,show_from,show_to,ean,parent_product_id,product_availability_id,price_selling,price_old,has_variant,vat_rate_id,product_category_id,producer_code,season,date_created,partner_id,sold_out_score,category1,category2,category3,category4,producer
369540,133,Boty Bennon Bosky Barefoot - 42 / černá/tyrkysová,Boty Bennon Bosky Barefoot,Velikost bot (EU): 42 / Barva: černá/tyrkysová,42 / černá/tyrkysová,Bosky Barefoot,614531,67144,782713,2025-01-13 00:00:00,2036-04-20 00:00:00,8592732062408,33205,2,999,1049,,1,560,0767060069-42,SS26,2026-04-21 00:59:55,,1,Boty,Barefoot boty,Pánské barefoot boty,Pánské barefoot boty,Bennon
529810,230,Dámské kalhoty Craft Pro Nordic Race Wind Tights 2 W - L / černá,Dámské kalhoty Craft Pro Nordic Race Wind Tights 2 W,Velikost: L / Barva: černá,L / černá,Pro Nordic Race Wind Tights 2 W,760030,182784,1117824,2026-04-19 00:00:00,2026-04-19 00:00:00,7318574133837,529806,1,3250,3250,,1,212,1915171,SS26,2026-04-21 00:59:55,,0,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské zimní kalhoty,Craft
75395,150,Pánská bunda Northfinder Northkit - M / grey,Pánská bunda Northfinder Northkit,Velikost: M / Barva: grey,M / grey,Northkit,21551,24521,73699,2026-04-01 00:00:00,2036-04-20 00:00:00,8585048194116,13954,2,1169,1299,,1,240,103404,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Bundy,Letní bundy,Pánské letní bundy,Northfinder
112753,300,Dětská termoska Thermos Funtainer 335 ml - tyrkysová,Dětská termoska Thermos Funtainer 335 ml,Barva: tyrkysová,tyrkysová,Funtainer 335 ml,46420,39650,131473,2026-01-11 00:00:00,2036-04-20 00:00:00,5010576151599,23308,2,659,659,,1,564,12001D,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Termosky a lahve,Dětské termosky,Thermos
513282,10,Dámské boty Hannah Rula W - 40 / černá/červená,Dámské boty Hannah Rula W,Velikost bot (EU): 40 / Barva: černá/červená,40 / černá/červená,Rula W,753094,177169,1080627,2026-02-03 00:00:00,2026-02-03 00:00:00,8591203700191,513278,1,2990,2990,,1,257,126-181-B1345,SS26,2026-04-21 00:59:55,,0,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Hannah
512553,174,Dámské kalhoty Axon Storm D - XL / černá,Dámské kalhoty Axon Storm D,Velikost: XL / Barva: černá,XL / černá,Storm D,743497,176949,1078914,2026-03-30 00:00:00,2026-03-30 00:00:00,8591286161360,512549,1,1390,1390,,1,115,A505172,FW25,2026-04-21 00:59:55,,0,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské kalhoty,Axon
433769,262,Ponožky Salomon Evasion Ankle 2-Pack,Ponožky Salomon Evasion Ankle 2-Pack,,,Evasion Ankle 2-Pack,666313,152778,,2025-08-14 00:00:00,2036-04-20 00:00:00,,,2,199,250,true,1,125,,,2026-04-21 00:59:55,,0,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Salomon
198041,354,Podprsenka Under Armour Crossback Mid Bra,Podprsenka Under Armour Crossback Mid Bra,,,Crossback Mid Bra,167915,84026,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,649,999,true,1,274,,,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámské funkční podprsenky,Under Armour
496135,67,Dámské boty Regatta Womens Edgepoint IV Mid,Dámské boty Regatta Womens Edgepoint IV Mid,,,Womens Edgepoint IV Mid,720878,171301,,2025-09-02 00:00:00,2036-04-20 00:00:00,,,2,1289,1899,true,1,258,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Dámské trekové boty,Dámské kotníkové trekové boty,Regatta
465383,312,Pánské boty Black Diamond Session Suede M - 43 / hnědá,Pánské boty Black Diamond Session Suede M,Velikost bot (EU): 43 / Barva: hnědá,43 / hnědá,Session Suede M,694785,85537,969252,2026-01-26 00:00:00,2036-04-21 00:00:00,793661574385,204038,10,3239,3599,,1,269,BD58001220141001,SS26,2026-04-21 00:59:55,,0.4,Boty,Městské a volnočasové boty,Pánské městské a volnočasové boty,Pánské městské a volnočasové boty,Black Diamond
293968,474,Dámské tílko E9 Double 2.1 - L / fialová,Dámské tílko E9 Double 2.1,Velikost: L / Barva: fialová,L / fialová,Double 2.1,518806,91041,604908,2026-04-19 00:00:00,2026-04-19 00:00:00,8059395074198,219451,1,849,1590,,1,401,DTO006,SS22,2026-04-21 00:59:55,,0,Oblečení,Trika,Dámská trika a košile,Dámská tílka,E9
548252,461,Dámské boty Aylla Ruraq - 41 / bílá,Dámské boty Aylla Ruraq,Velikost bot (EU): 41 / Barva: bílá,41 / bílá,Ruraq,777040,183988,1160125,2026-04-19 00:00:00,2026-04-19 00:00:00,8595726221782,533922,1,3490,3490,,1,561,WRURWHNT_URG_NT_WH_41,SS26,2026-04-21 00:59:55,,0,Boty,Barefoot boty,Dámské barefoot boty,Dámské barefoot boty,Aylla
523251,302,Pánské turistické boty La Sportiva Aequilibrium Trek GTX,Pánské turistické boty La Sportiva Aequilibrium Trek GTX,,,Aequilibrium Trek GTX,756496,180166,,2026-02-23 00:00:00,2036-04-20 00:00:00,,,2,5849,6499,true,1,251,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,La Sportiva
517723,370,Pánská bunda Dynafit Transalper Dst Jkt M - XXL / žlutá,Pánská bunda Dynafit Transalper Dst Jkt M,Velikost: XXL / Barva: žlutá,XXL / žlutá,Transalper Dst Jkt M,746042,105610,1090356,2026-04-03 00:00:00,2036-04-20 00:00:00,4053866844680,265259,1,3599,3950,,1,239,08-0000071926_2881,SS26,2026-04-21 00:59:55,,0.5,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Dynafit
543159,150,Dámské kalhoty Northfinder Raimunda - L / černá,Dámské kalhoty Northfinder Raimunda,Velikost: L / Barva: černá,L / černá,Raimunda,773428,186573,1148737,2026-04-01 00:00:00,2036-04-20 00:00:00,8584153667270,543155,2,1439,1599,,1,115,108596,SS26,2026-04-21 00:59:55,,1,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské kalhoty,Northfinder
537960,21,"Pánské boty Lowa Z-8S GTX C - 43,5 / písková",Pánské boty Lowa Z-8S GTX C,"Velikost bot (EU): 43,5 / Barva: písková","43,5 / písková",Z-8S GTX C,766700,110224,1137027,2025-03-30 00:00:00,2036-04-20 00:00:00,4056264349191,280987,2,4859,5400,,1,251,310684,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,Lowa
482259,262,Pánské běžecké boty Salomon Alphaglide Gore-Tex - 41 1/3 / černá/šedá,Pánské běžecké boty Salomon Alphaglide Gore-Tex,Velikost bot (EU): 41 1/3 / Barva: černá/šedá,41 1/3 / černá/šedá,Alphaglide Gore-Tex,712211,157999,1007292,2025-02-23 00:00:00,2036-04-20 00:00:00,195751906067,450474,2,1999,3090,,1,250,L47802000,FW25,2026-04-21 00:59:55,,0.7,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Salomon
464101,67,Dětské triko Regatta Alvarado IX,Dětské triko Regatta Alvarado IX,,,Alvarado IX,702632,162615,,2025-04-09 00:00:00,2036-04-20 00:00:00,,,2,199,449,true,1,235,,,2026-04-21 00:59:55,,,Oblečení,Trika,Dětská trika,Dětská trička s krátkým rukávem,Regatta
526801,354,Pánské boty Under Armour Charged Bandit TR 3 SP - 44 / šedá/černá,Pánské boty Under Armour Charged Bandit TR 3 SP,Velikost bot (EU): 44 / Barva: šedá/černá,44 / šedá/černá,Charged Bandit TR 3 SP,751998,154428,1110790,2025-01-13 00:00:00,2036-04-17 00:00:00,198634227990,439047,1,1889,2699,,1,452,3028657-011-10,SS26,2026-04-21 00:59:55,,0,Boty,Běžecké boty,Pánské běžecké boty,Pánské běžecké boty,Under Armour
536076,744,Balzám na ruce Seš kus Jizerský puk,Balzám na ruce Seš kus Jizerský puk,,,Jizerský puk,765180,184564,,2026-03-08 00:00:00,2036-04-20 00:00:00,,,2,269,269,true,1,862,,,2026-04-21 00:59:55,,,Horolezecké vybavení,Horolezecké doplňky,Péče o ruce,Péče o ruce,Seš kus
545920,67,Dámské triko Regatta Women’s Fingal Stretch - M / světle modrá,Dámské triko Regatta Women’s Fingal Stretch,Velikost: M / Barva: světle modrá,M / světle modrá,Women’s Fingal Stretch,775033,187209,1154881,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516363392,545733,2,319,529,,1,233,RWT368_ZYA_12L,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Regatta
474366,217,Kompresní podkolenky Zulu Run Compression - 37-39 / růžová,Kompresní podkolenky Zulu Run Compression,Velikost ponožek: 37-39 / Barva: růžová,37-39 / růžová,Run Compression,706038,166063,989598,2025-04-23 00:00:00,2036-04-20 00:00:00,8595698840608,474360,2,239,359,,1,125,,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Zulu
460997,425,"Dámské běžecké boty Altra W Lone Peak 9+ Wide - 38,5 / černá",Dámské běžecké boty Altra W Lone Peak 9+ Wide,"Velikost bot (EU): 38,5 / Barva: černá","38,5 / černá",W Lone Peak 9+ Wide,692465,161584,959142,2026-02-23 00:00:00,2036-04-20 00:00:00,197642819807,460984,1,3890,3890,,1,453,AL0A85RH,SS26,2026-04-21 00:59:55,,0.4,Boty,Běžecké boty,Dámské běžecké boty,Dámské běžecké boty,Altra
454326,13,Teepee stan Easy Camp Otra Tipi - hnědá,Teepee stan Easy Camp Otra Tipi,Barva: hnědá,hnědá,Otra Tipi,688878,159271,944179,2026-03-04 00:00:00,2036-04-20 00:00:00,5709388144553,454320,2,3790,4390,,1,7,120482,SS26,2026-04-21 00:59:55,,1,Stany,Rodinné stany,Rodinné stany,Rodinné stany,Easy Camp
270,9,Spacák Boll Karma Plus RF,Spacák Boll Karma Plus RF,,,Karma Plus RF,2339,4872,,2026-04-07 00:00:00,2036-04-20 00:00:00,,,2,1903,2495,true,1,32,,,2026-04-21 00:59:55,,1,Spacáky,Letní spacáky,Letní spacáky,Letní spacáky,Boll
290182,68,Dámská přechodná bunda Dare 2b Resilient II Wshell,Dámská přechodná bunda Dare 2b Resilient II Wshell,,,Resilient II Wshell,516552,112984,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,399,1699,true,1,241,,,2026-04-21 00:59:55,,1,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Dare 2b
475791,184,Sandály Gumbies Scrambler Sandals - Black - 49 / černá/šedá,Sandály Gumbies Scrambler Sandals - Black,Velikost bot (EU): 49 / Barva: černá/šedá,49 / černá/šedá,Scrambler Sandals - Black,707306,114031,992937,2026-04-09 00:00:00,2036-04-20 00:00:00,810114342794,293124,10,609,1190,,1,252,SASCR001-49,SS25,2026-04-21 00:59:55,,1,Boty,Sandály,Pánské sandály,Pánské sandály,Gumbies
26298,322,Sos sada pro přežití Cattara SOS sada pro přežití 8-dílná,Sos sada pro přežití Cattara SOS sada pro přežití 8-dílná,,,SOS sada pro přežití 8-dílná,62615,49929,,2026-03-15 00:00:00,2036-04-19 00:00:00,8591686137293,,10,339,338,,1,372,13729,SS26,2026-04-21 00:59:55,,,Vybavení,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Cattara
515337,6,Židle Outwell Clements XL - černá/šedá,Židle Outwell Clements XL,Barva: černá/šedá,černá/šedá,Clements XL,744838,177937,1084968,2026-02-24 00:00:00,2036-04-20 00:00:00,5709388147004,515328,2,3490,3990,,1,175,410132,SS26,2026-04-21 00:59:55,,1,Kempingový nábytek,Kempingové židle a křesla,Kempingové židle a křesla,Kempingové židle a křesla,Outwell
549983,67,Dámské triko Regatta Elkie - XL / modrá,Dámské triko Regatta Elkie,Velikost: XL / Barva: modrá,XL / modrá,Elkie,779217,188206,1164190,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516274094,549979,2,349,589,,1,233,RWT363_ZYA_16L,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Regatta
526670,354,"Dámské pantofle Under Armour W ARMR Slide Lite - 40,5 / bílá",Dámské pantofle Under Armour W ARMR Slide Lite,"Velikost bot (EU): 40,5 / Barva: bílá","40,5 / bílá",W ARMR Slide Lite,758579,181809,1110448,2026-03-19 00:00:00,2036-04-14 00:00:00,198633990819,526666,1,649,649,,1,580,6007533-100-9,SS26,2026-04-21 00:59:55,,0,Boty,Pantofle,Dámské pantofle,Dámské pantofle,Under Armour
131473,63,Křesadlo Light My Fire FireSteel Scout - modrá,Křesadlo Light My Fire FireSteel Scout,Barva: modrá,modrá,FireSteel Scout,68384,54213,189666,2025-01-13 00:00:00,2036-04-20 00:00:00,7331423011490,27708,2,339,379,,1,377,2111110910,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,"Křesadla, podpalovače","Křesadla, podpalovače",Light My Fire
528682,666,"Dámské běžecké boty Topo MTN Racer 4 - 40,5 / černá/červená",Dámské běžecké boty Topo MTN Racer 4,"Velikost bot (EU): 40,5 / Barva: černá/červená","40,5 / černá/červená",MTN Racer 4,759506,169504,1115298,2025-08-20 00:00:00,2036-04-20 00:00:00,810195452887,486122,2,4169,4390,,1,453,W089-BLKROS,SS26,2026-04-21 00:59:55,,0.8,Boty,Běžecké boty,Dámské běžecké boty,Dámské běžecké boty,Topo
460355,48,Dámské turistické boty The North Face Offtrail Hike Gore-Tex,Dámské turistické boty The North Face Offtrail Hike Gore-Tex,,,Offtrail Hike Gore-Tex,694238,161298,,2026-02-08 00:00:00,2036-04-20 00:00:00,,,2,3729,4290,true,1,258,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Dámské trekové boty,Dámské kotníkové trekové boty,The North Face
548346,67,Dámské triko Regatta Botanna - L / světle růžová,Dámské triko Regatta Botanna,Velikost: L / Barva: světle růžová,L / světle růžová,Botanna,777132,164493,1160358,2026-03-10 00:00:00,2036-04-20 00:00:00,5063516427889,469937,2,329,549,,1,233,RWT345_ZN7_14L,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Regatta
538385,133,Boty Bennon PEAK Khaki Low - 45 / khaki,Boty Bennon PEAK Khaki Low,Velikost bot (EU): 45 / Barva: khaki,45 / khaki,PEAK Khaki Low,766821,185166,1137957,2026-03-15 00:00:00,2036-04-20 00:00:00,8592732082369,538380,2,2279,2399,,1,250,1077030050-45,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Bennon
185062,312,Expresky Black Diamond Hotwire Quickpack 12 cm,Expresky Black Diamond Hotwire Quickpack 12 cm,,,Hotwire Quickpack 12 cm,157862,78709,,2026-02-19 00:00:00,2036-04-20 00:00:00,,,2,2029,2399,true,1,424,,,2026-04-21 00:59:55,,1,Horolezecké vybavení,Horolezecké karabiny,Expresky,Expresky,Black Diamond
508832,67,Dětské triko Regatta Alvarado IX - 98-104 / červená,Dětské triko Regatta Alvarado IX,Dětská velikost: 98-104 / Barva: červená,98-104 / červená,Alvarado IX,740300,162615,1071090,2025-04-09 00:00:00,2036-04-20 00:00:00,5063019968216,464101,2,199,449,,1,235,RKT162 5UU C03,FW25,2026-04-21 00:59:55,,0.5,Oblečení,Trika,Dětská trika,Dětská trička s krátkým rukávem,Regatta
478698,304,Pánské turistické boty Adidas Terrex Skychaser Ax5 Mid Gtx - 47 1/3 / černá,Pánské turistické boty Adidas Terrex Skychaser Ax5 Mid Gtx,Velikost bot (EU): 47 1/3 / Barva: černá,47 1/3 / černá,Terrex Skychaser Ax5 Mid Gtx,711444,167418,999469,2026-01-29 00:00:00,2036-04-20 00:00:00,4067903120941,478676,10,2719,3399,,1,251,JQ2207,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,Adidas
1847,6,Kolík Outwell Halfround U-peg 18 cm 10 ks,Kolík Outwell Halfround U-peg 18 cm 10 ks,,,Halfround U-peg 18 cm 10 ks,4666,10295,,2025-06-17 00:00:00,2036-04-19 00:00:00,5709388532404,,2,129,149,,1,19,530240,SS26,2026-04-21 00:59:55,,,Doplňky ke stanům,Kolíky a šňůry,Kolíky a šňůry,Kolíky a šňůry,Outwell
255344,47,Cestovní taška Osprey Farpoint 40 2025 - modrá,Cestovní taška Osprey Farpoint 40 2025,Barva: modrá,modrá,Farpoint 40 2025,532512,102631,513692,2025-05-19 00:00:00,2036-04-20 00:00:00,843820122664,255325,2,3319,4499,,1,515,10020505OSP,FW25,2026-04-21 00:59:55,,1,"Batohy, tašky, kufry",Tašky a kufry,Cestovní tašky,Cestovní tašky,Osprey
428252,190,Termohrnek Stanley Tumbler se slámkou/brčkem 890 ml,Termohrnek Stanley Tumbler se slámkou/brčkem 890 ml,,,Tumbler se slámkou/brčkem 890 ml,660078,150446,,2025-09-30 00:00:00,2036-04-20 00:00:00,,,2,1170,1170,true,1,777,,,2026-04-21 00:59:55,,0,Vybavení,Vaření a jídlo,Termosky a lahve,Termosky a termohrnky,Stanley
489587,406,Dámské boty On Running Cloud 6 - 38 / černá,Dámské boty On Running Cloud 6,Velikost bot (EU): 38 / Barva: černá,38 / černá,Cloud 6,715790,162036,1025278,2025-02-12 00:00:00,2036-04-20 00:00:00,7615537206509,462163,1,3429,4290,,1,270,3WF10061043W-7/38,FW25,2026-04-21 00:59:55,,0.1,Boty,Městské a volnočasové boty,Dámské městské a volnočasové boty,Dámské městské a volnočasové boty,On Running
284763,67,Dámské kraťasy Regatta Xert StrBermuda Lt - XXS / tmavě modrá,Dámské kraťasy Regatta Xert StrBermuda Lt,Velikost: XXS / Barva: tmavě modrá,XXS / tmavě modrá,Xert StrBermuda Lt,523076,111409,583534,2025-01-13 00:00:00,2036-04-20 00:00:00,5059404645220,284744,10,419,1299,,1,116,RWJ269_540_34,SS26,2026-04-21 00:59:55,,0.5,Oblečení,Kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Regatta
546940,67,Dámské kraťasy Regatta Xrt Str Short III - XXXL / šedá,Dámské kraťasy Regatta Xrt Str Short III,Velikost: XXXL / Barva: šedá,XXXL / šedá,Xrt Str Short III,775525,86507,1157311,2026-04-08 00:00:00,2036-04-19 00:00:00,5059404238736,207904,2,899,1999,,1,116,RWJ221 038 GWN,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Regatta
551547,184,Žabky Gumbies Vegovert Tan - 45 / hnědá,Žabky Gumbies Vegovert Tan,Velikost bot (EU): 45 / Barva: hnědá,45 / hnědá,Vegovert Tan,782720,188631,1167942,2026-04-19 00:00:00,2026-04-19 00:00:00,810114348741,551536,1,990,990,,1,642,WFFVEG128-45,,2026-04-21 00:59:55,,0,Boty,Žabky,Pánské žabky,Pánské žabky,Gumbies
449981,262,Dámské boty Salomon X Ultra 5 Gore-Tex - 38 / šedá,Dámské boty Salomon X Ultra 5 Gore-Tex,Velikost bot (EU): 38 / Barva: šedá,38 / šedá,X Ultra 5 Gore-Tex,686689,157777,934296,2025-02-12 00:00:00,2036-04-20 00:00:00,195751948524,449971,2,2739,4090,,1,257,L47726200023,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Salomon
184750,300,Termohrnek Thermos Mobilní 500ml,Termohrnek Thermos Mobilní 500ml,,,Mobilní 500ml,156520,78501,,2026-02-25 00:00:00,2036-04-20 00:00:00,,,2,799,799,true,1,777,,,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Termosky a lahve,Termosky a termohrnky,Thermos
474375,217,Kompresní podkolenky Zulu Run Compression - 42-44 / žlutá/černá,Kompresní podkolenky Zulu Run Compression,Velikost ponožek: 42-44 / Barva: žlutá/černá,42-44 / žlutá/černá,Run Compression,706047,166063,989622,2025-04-23 00:00:00,2036-04-20 00:00:00,8595698840547,474360,2,239,359,,1,125,,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Zulu
458860,32,Pánské sandály KEEN Arroyo II M - 45 / žlutá/hnědá,Pánské sandály KEEN Arroyo II M,Velikost bot (EU): 45 / Barva: žlutá/hnědá,45 / žlutá/hnědá,Arroyo II M,686296,15934,954222,2026-04-14 00:00:00,2036-04-19 00:00:00,195208134647,6555,10,3329,3699,,1,252,1027139,SS26,2026-04-21 00:59:55,,0.7,Boty,Sandály,Pánské sandály,Pánské sandály,KEEN
548320,67,Dámské triko Regatta Demna - S / světle růžová,Dámské triko Regatta Demna,Velikost: S / Barva: světle růžová,S / světle růžová,Demna,778720,187887,1160296,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516362968,548310,10,319,529,,1,233,RWT367_ZMT_10L,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Regatta
474416,217,Ponožky Zulu Sport 3-pack - 35-38 / modrá/šedá,Ponožky Zulu Sport 3-pack,Velikost ponožek: 35-38 / Barva: modrá/šedá,35-38 / modrá/šedá,Sport 3-pack,706083,166074,989724,2025-05-26 00:00:00,2036-04-20 00:00:00,8595698840967,474409,2,329,599,,1,125,,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Zulu
30050,1,Batoh Pinguin Air 33,Batoh Pinguin Air 33,,,Air 33,81088,59772,,2025-01-13 00:00:00,2036-04-19 00:00:00,,,2,1750,2390,true,1,87,,,2026-04-21 00:59:55,,1,"Batohy, tašky, kufry",Batohy,Batohy na kolo,Batohy na kolo,Pinguin
332420,261,Péřový spacák Sir Joseph Koteka III 500 200 cm - černá,Péřový spacák Sir Joseph Koteka III 500 200 cm,Barva: černá,černá,Koteka III 500 200 cm,571474,124936,696757,2026-04-09 00:00:00,2036-04-20 00:00:00,8595617231289,332314,2,9409,11100,,1,45,8599996604213,SS26,2026-04-21 00:59:55,,1,Spacáky,Spacáky dle materiálu izolace,Péřové spacáky,Péřové spacáky,Sir Joseph
551499,153,Pánské trekové boty Mammut Aenergy Mtn Mid GTX Men 2026 - 42 / černá,Pánské trekové boty Mammut Aenergy Mtn Mid GTX Men 2026,Velikost bot (EU): 42 / Barva: černá,42 / černá,Aenergy Mtn Mid GTX Men 2026,782655,188608,1167843,2026-04-19 00:00:00,2036-04-20 00:00:00,7628352083293,551498,10,4999,4999,,1,251,3030-05321-00762-1080,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,Mammut
